analysis_level,provider,run_name,requested_model,prompt_variant,evaluation_scope,target_family,valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,expected_n,prediction_coverage,document,target_labeler,label_source_type
pooled_models_document,,,,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,21,18,3,7,0.47619047619047616,0.3888888888888889,1.0,0.56,1.0,0.6944444444444444,,3,0,11,7,0.5,21,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,33,15,18,11,0.696969696969697,0.5333333333333333,0.7272727272727273,0.6153846153846154,0.8333333333333334,0.7925925925925925,,15,3,7,8,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,24,24,0,9,0.375,0.375,1.0,0.5454545454545454,,,single_reference_class,0,0,15,9,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,54,33,21,5,0.48148148148148145,0.15151515151515152,1.0,0.2631578947368421,1.0,0.6067821067821069,,21,0,28,5,0.5,54,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,84,66,18,25,0.36904761904761907,0.2878787878787879,0.76,0.4175824175824176,0.6666666666666666,0.47095959595959597,,12,6,47,19,0.5,84,1.0,ERP Report,,
pooled_models_document,,,,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,9,9,0,4,0.4444444444444444,0.4444444444444444,1.0,0.6153846153846154,,,single_reference_class,0,0,5,4,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,33,15,18,11,0.696969696969697,0.5333333333333333,0.7272727272727273,0.6153846153846154,0.8333333333333334,0.7925925925925925,,15,3,7,8,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,24,24,0,9,0.375,0.375,1.0,0.5454545454545454,,,single_reference_class,0,0,15,9,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,84,27,57,7,0.7142857142857143,0.18518518518518517,0.7142857142857143,0.29411764705882354,0.9649122807017544,0.5126705653021442,,55,2,22,5,0.5,84,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,168,150,18,50,0.3333333333333333,0.29333333333333333,0.88,0.44,0.6666666666666666,0.47444444444444445,,12,6,106,44,0.5,168,1.0,ERP Report,,
pooled_models_document,,,,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,27,24,3,9,0.4444444444444444,0.375,1.0,0.5454545454545454,1.0,0.7083333333333333,,3,0,15,9,0.5,27,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,54,36,18,22,0.5925925925925926,0.5,0.8181818181818182,0.6206896551724138,0.7777777777777778,0.7222222222222221,,14,4,18,18,0.5,54,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,33,33,0,13,0.3939393939393939,0.3939393939393939,1.0,0.5652173913043478,,,single_reference_class,0,0,20,13,0.5,33,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,72,21,51,7,0.75,0.23809523809523808,0.7142857142857143,0.35714285714285715,0.9607843137254902,0.6092436974789917,,49,2,16,5,0.5,72,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,168,150,18,50,0.3333333333333333,0.29333333333333333,0.88,0.44,0.6666666666666666,0.47444444444444445,,12,6,106,44,0.5,168,1.0,ERP Report,,
pooled_models_document,,,,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,15,15,0,6,0.4,0.4,1.0,0.5714285714285714,,,single_reference_class,0,0,9,6,0.5,15,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,54,36,18,22,0.5925925925925926,0.5,0.8181818181818182,0.6206896551724138,0.7777777777777778,0.7222222222222221,,14,4,18,18,0.5,54,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,33,33,0,13,0.3939393939393939,0.3939393939393939,1.0,0.5652173913043478,,,single_reference_class,0,0,20,13,0.5,33,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,66,15,51,4,0.7727272727272727,0.13333333333333333,0.5,0.21052631578947367,0.9607843137254902,0.48692810457516345,,49,2,13,2,0.5,66,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,82,64,18,22,0.34146341463414637,0.25,0.7272727272727273,0.37209302325581395,0.6666666666666666,0.4535590277777778,,12,6,48,16,0.5,84,0.9761904761904762,ERP Report,,
pooled_models_document,,,,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,21,18,3,5,0.38095238095238093,0.2777777777777778,1.0,0.43478260869565216,1.0,0.6574074074074074,,3,0,13,5,0.5,21,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,33,15,18,10,0.7272727272727273,0.5333333333333333,0.8,0.64,0.8888888888888888,0.8425925925925927,,16,2,7,8,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,24,24,0,10,0.4166666666666667,0.4166666666666667,1.0,0.5882352941176471,,,single_reference_class,0,0,14,10,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,54,9,45,4,0.8333333333333334,0.2222222222222222,0.5,0.3076923076923077,0.9555555555555556,0.6246913580246913,,43,2,7,2,0.5,54,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,82,64,18,22,0.34146341463414637,0.25,0.7272727272727273,0.37209302325581395,0.6666666666666666,0.4535590277777778,,12,6,48,16,0.5,84,0.9761904761904762,ERP Report,,
pooled_models_document,,,,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,9,9,0,2,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,,,single_reference_class,0,0,7,2,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,33,15,18,10,0.7272727272727273,0.5333333333333333,0.8,0.64,0.8888888888888888,0.8425925925925927,,16,2,7,8,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,24,24,0,10,0.4166666666666667,0.4166666666666667,1.0,0.5882352941176471,,,single_reference_class,0,0,14,10,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_anmol,individual_coder,18,6,12,2,0.7777777777777778,0.3333333333333333,1.0,0.5,1.0,0.6527777777777778,,12,0,4,2,0.5,18,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_anmol,individual_coder,82,64,18,22,0.34146341463414637,0.25,0.7272727272727273,0.37209302325581395,0.6666666666666666,0.4535590277777778,,12,6,48,16,0.5,84,0.9761904761904762,ERP Report,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_anmol,individual_coder,9,9,0,2,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,,,single_reference_class,0,0,7,2,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_anmol,individual_coder,27,15,12,10,0.6666666666666666,0.5333333333333333,0.8,0.64,0.8333333333333334,0.8,,10,2,7,8,0.5,27,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_anmol,individual_coder,21,21,0,7,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,14,7,0.5,21,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,18,6,12,2,0.7777777777777778,0.3333333333333333,1.0,0.5,1.0,0.6527777777777778,,12,0,4,2,0.5,18,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,82,64,18,22,0.34146341463414637,0.25,0.7272727272727273,0.37209302325581395,0.6666666666666666,0.4535590277777778,,12,6,48,16,0.5,84,0.9761904761904762,ERP Report,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,9,9,0,2,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,,,single_reference_class,0,0,7,2,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,27,15,12,10,0.6666666666666666,0.5333333333333333,0.8,0.64,0.8333333333333334,0.8,,10,2,7,8,0.5,27,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,21,21,0,7,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,14,7,0.5,21,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_kyle,individual_coder,24,18,6,2,0.3333333333333333,0.1111111111111111,1.0,0.2,1.0,0.5694444444444444,,6,0,16,2,0.5,24,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_kyle,individual_coder,82,82,0,22,0.2682926829268293,0.2682926829268293,1.0,0.4230769230769231,,,single_reference_class,0,0,60,22,0.5,84,0.9761904761904762,ERP Report,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_kyle,individual_coder,18,15,3,4,0.3888888888888889,0.26666666666666666,1.0,0.42105263157894735,1.0,0.6111111111111112,,3,0,11,4,0.5,18,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_kyle,individual_coder,27,21,6,10,0.5185185185185185,0.42857142857142855,0.9,0.5806451612903226,0.8333333333333334,0.7738095238095238,,5,1,12,9,0.5,27,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,12,12,0,2,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,,,single_reference_class,0,0,10,2,0.5,12,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,82,82,0,22,0.2682926829268293,0.2682926829268293,1.0,0.4230769230769231,,,single_reference_class,0,0,60,22,0.5,84,0.9761904761904762,ERP Report,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,6,6,0,1,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,,,single_reference_class,0,0,5,1,0.5,6,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,27,21,6,10,0.5185185185185185,0.42857142857142855,0.9,0.5806451612903226,0.8333333333333334,0.7738095238095238,,5,1,12,9,0.5,27,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_prerana,individual_coder,42,3,39,2,0.8809523809523809,0.0,0.0,0.0,0.9487179487179487,0.42735042735042733,,37,2,3,0,0.5,42,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_prerana,individual_coder,12,12,0,8,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,4,8,0.5,12,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,42,3,39,2,0.8809523809523809,0.0,0.0,0.0,0.9487179487179487,0.42735042735042733,,37,2,3,0,0.5,42,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,12,12,0,8,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,4,8,0.5,12,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,66,15,51,4,0.7727272727272727,0.13333333333333333,0.5,0.21052631578947367,0.9607843137254902,0.48692810457516345,,49,2,13,2,0.5,66,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,82,64,18,22,0.34146341463414637,0.25,0.7272727272727273,0.37209302325581395,0.6666666666666666,0.4535590277777778,,12,6,48,16,0.5,84,0.9761904761904762,ERP Report,,
pooled_models_document,,,,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,21,18,3,5,0.38095238095238093,0.2777777777777778,1.0,0.43478260869565216,1.0,0.6574074074074074,,3,0,13,5,0.5,21,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,33,15,18,10,0.7272727272727273,0.5333333333333333,0.8,0.64,0.8888888888888888,0.8425925925925927,,16,2,7,8,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,24,24,0,10,0.4166666666666667,0.4166666666666667,1.0,0.5882352941176471,,,single_reference_class,0,0,14,10,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,54,9,45,4,0.8333333333333334,0.2222222222222222,0.5,0.3076923076923077,0.9555555555555556,0.6246913580246913,,43,2,7,2,0.5,54,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,82,64,18,22,0.34146341463414637,0.25,0.7272727272727273,0.37209302325581395,0.6666666666666666,0.4535590277777778,,12,6,48,16,0.5,84,0.9761904761904762,ERP Report,,
pooled_models_document,,,,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,9,9,0,2,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,,,single_reference_class,0,0,7,2,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,33,15,18,10,0.7272727272727273,0.5333333333333333,0.8,0.64,0.8888888888888888,0.8425925925925927,,16,2,7,8,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,24,24,0,10,0.4166666666666667,0.4166666666666667,1.0,0.5882352941176471,,,single_reference_class,0,0,14,10,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,66,39,27,4,0.4696969696969697,0.10256410256410256,1.0,0.18604651162790697,1.0,0.5308641975308642,,27,0,35,4,0.5,66,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,82,64,18,22,0.34146341463414637,0.25,0.7272727272727273,0.37209302325581395,0.6666666666666666,0.4535590277777778,,12,6,48,16,0.5,84,0.9761904761904762,ERP Report,,
pooled_models_document,,,,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,21,18,3,5,0.38095238095238093,0.2777777777777778,1.0,0.43478260869565216,1.0,0.6574074074074074,,3,0,13,5,0.5,21,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,33,15,18,10,0.7272727272727273,0.5333333333333333,0.8,0.64,0.8888888888888888,0.8425925925925927,,16,2,7,8,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,24,24,0,10,0.4166666666666667,0.4166666666666667,1.0,0.5882352941176471,,,single_reference_class,0,0,14,10,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,54,33,21,4,0.46296296296296297,0.12121212121212122,1.0,0.21621621621621623,1.0,0.5584415584415584,,21,0,29,4,0.5,54,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,82,64,18,22,0.34146341463414637,0.25,0.7272727272727273,0.37209302325581395,0.6666666666666666,0.4535590277777778,,12,6,48,16,0.5,84,0.9761904761904762,ERP Report,,
pooled_models_document,,,,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,9,9,0,2,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,,,single_reference_class,0,0,7,2,0.5,9,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,33,15,18,10,0.7272727272727273,0.5333333333333333,0.8,0.64,0.8888888888888888,0.8425925925925927,,16,2,7,8,0.5,33,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,24,24,0,10,0.4166666666666667,0.4166666666666667,1.0,0.5882352941176471,,,single_reference_class,0,0,14,10,0.5,24,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,84,27,57,6,0.7023809523809523,0.14814814814814814,0.6666666666666666,0.24242424242424243,0.9649122807017544,0.5311890838206628,,55,2,23,4,0.5,84,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,164,146,18,44,0.3048780487804878,0.2602739726027397,0.8636363636363636,0.4,0.6666666666666666,0.45928462709284634,,12,6,108,38,0.5,168,0.9761904761904762,ERP Report,,
pooled_models_document,,,,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,27,24,3,6,0.3333333333333333,0.25,1.0,0.4,1.0,0.6875,,3,0,18,6,0.5,27,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,54,36,18,20,0.5925925925925926,0.4722222222222222,0.85,0.6071428571428571,0.8333333333333334,0.7731481481481481,,15,3,19,17,0.5,54,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,33,33,0,15,0.45454545454545453,0.45454545454545453,1.0,0.625,,,single_reference_class,0,0,18,15,0.5,33,1.0,PAR,,
pooled_models_document,,,,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,72,21,51,6,0.7361111111111112,0.19047619047619047,0.6666666666666666,0.2962962962962963,0.9607843137254902,0.5989729225023344,,49,2,17,4,0.5,72,1.0,EPA,,
pooled_models_document,,,,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,164,146,18,44,0.3048780487804878,0.2602739726027397,0.8636363636363636,0.4,0.6666666666666666,0.45928462709284634,,12,6,108,38,0.5,168,0.9761904761904762,ERP Report,,
pooled_models_document,,,,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,15,15,0,3,0.2,0.2,1.0,0.3333333333333333,,,single_reference_class,0,0,12,3,0.5,15,1.0,GAO,,
pooled_models_document,,,,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,54,36,18,20,0.5925925925925926,0.4722222222222222,0.85,0.6071428571428571,0.8333333333333334,0.7731481481481481,,15,3,19,17,0.5,54,1.0,Hurricane Katrina,,
pooled_models_document,,,,codebook_with_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,33,33,0,15,0.45454545454545453,0.45454545454545453,1.0,0.625,,,single_reference_class,0,0,18,15,0.5,33,1.0,PAR,,
